name,gender,gender_probability,age,country_id,country_name,country_probability
Vikram Kumar 11702886871,male,0.9793,81,DE,Germany,0.6819
Chidi Suleiman 11703847346,male,0.8914,16,GB,United Kingdom,0.9844
Zara Miller 11704818419,male,0.9119,70,KE,Kenya,0.845
Zara Suleiman 11705904366,male,0.8082,47,GH,Ghana,0.7782
Aisha Diallo 11706890877,female,0.8608,41,GB,United Kingdom,0.5751
Valentina Kumar 11707625238,male,0.6408,30,ZA,South Africa,0.8855
Vikram Oliveira 11708957723,male,0.7559,26,KE,Kenya,0.7964
Chidi Adeyemi 11709374428,female,0.6981,70,GB,United Kingdom,0.917
Amara Mensah 11710451929,male,0.6783,64,KE,Kenya,0.9355
Fatima Okafor 11711916047,female,0.719,56,US,United States,0.8833
Ngozi Kumar 11712177010,male,0.8996,70,ZA,South Africa,0.8107
Fatima Mensah 11713799023,male,0.9052,13,IN,India,0.6343
Amara Diallo 11714781277,male,0.6608,66,US,United States,0.6937
Fatima Adeyemi 11715199810,female,0.7596,59,US,United States,0.9325
Kofi Diallo 11716905681,male,0.8939,43,IN,India,0.9783
Aisha Patel 11717538887,female,0.6522,13,IN,India,0.8525
Zara Adeyemi 11718312171,male,0.9884,84,IN,India,0.8384
Luis Kamara 11719808002,female,0.9863,61,ZA,South Africa,0.629
Fatima Adeyemi 11720600386,male,0.6068,41,XXX,XXX,0.7569
Vikram Patel 11721864989,female,0.8799,0,ZA,South Africa,0.551
Chidi Okafor 11722817828,male,0.7991,58,IN,India,0.6252
Zara Kamara 11723783938,female,0.8341,12,US,United States,0.709
,female,0.8254,70,IN,India,0.7262
Valentina Kamara 11725588397,male,0.7699,32,DE,Germany,0.7609
Ola Patel 11726620609,male,0.8456,75,ZA,South Africa,0.7407
Hassan Thomas 11727676726,male,0.6479,62,GB,United Kingdom,0.6188
Luis Adeyemi 11728397278,male,0.6992,46,GB,United Kingdom,0.9505
Zara Diallo 11729578570,male,0.9414,52,GB,United Kingdom,0.9757
Hassan Kamara 11730636437,male,0.6171,19,FR,France,0.7809
Hassan Miller 11731638751,female,0.8806,4,GB,United Kingdom,0.8605
Ngozi Patel 11732314798,male,0.641,11,IN,India,0.8992
Hassan Adeyemi 11733263400,male,0.7543,90,FR,France,0.987
Chidi Suleiman 11734123597,female,0.6639,41,NG,Nigeria,0.7493
Kofi Diallo 11735847458,male,0.924,33,NG,Nigeria,0.6629
Amara Miller 11736884893,female,0.9468,84,IN,India,0.9528
Chidi Okafor 11737353347,female,0.848,17,EG,Egypt,0.8032
Ngozi Thomas 11738936744,male,0.608,62,KE,Kenya,0.8351
Valentina Kamara 11739234070,male,0.9093,20,DE,Germany,0.9733
Ola Patel 11740400937,female,0.9111,84,GH,Ghana,0.7428
Aisha Patel 11741409824,male,0.6547,10,GH,Ghana,0.8947
Ola Oliveira 11742908577,female,0.976,38,FR,France,0.6708
Aisha Miller 11743842850,female,0.7096,39,KE,Kenya,0.5569
Vikram Okafor 11744854128,male,0.7017,36,GB,United Kingdom,0.9274
Chidi Mensah 11745665989,male,0.9568,77,GB,United Kingdom,0.8877
Luis Okafor 11746638330,male,0.8437,53,GH,Ghana,0.5702
Luis Thomas 11747053089,male,0.8819,30,ZA,South Africa,0.8464
Zara Kamara 11748468940,female,0.9581,43,GH,Ghana,0.9242
Vikram Kumar 11749045278,female,0.8354,5,EG,Egypt,0.8379
Vikram Kumar 11750267945,female,0.7259,68,FR,France,0.8025
Zara Okafor 11751396182,female,0.7749,25,NG,Nigeria,0.7387
Ngozi Mensah 11752719812,female,0.8403,27,GB,United Kingdom,0.8052
Kofi Oliveira 11753553333,male,0.8193,85,ZA,South Africa,0.722
Vikram Patel 11754064218,female,0.603,45,GH,Ghana,0.9555
Luis Thomas 11755750603,female,0.907,72,IN,India,0.6546
Ola Patel 11756167623,female,0.6902,37,FR,France,0.6293
Vikram Miller 11757044323,male,0.8365,59,NG,Nigeria,0.7361
Kofi Suleiman 11758501720,male,0.761,72,ZA,South Africa,0.767
Zara Miller 11759170141,male,0.8803,17,GB,United Kingdom,0.8474
Kofi Okafor 11760887369,male,0.9522,1,EG,Egypt,0.5573
Aisha Mensah 11761907577,male,0.6832,60,FR,France,0.7337
Amara Mensah 11762045927,male,0.6057,66,GH,Ghana,0.8933
Chidi Okafor 11763177058,female,0.8903,3,GB,United Kingdom,0.9604
Aisha Okafor 11764806110,female,0.7966,14,GH,Ghana,0.6268
Ola Diallo 11765996674,female,0.9561,16,ZA,South Africa,0.9563
Valentina Oliveira 11766619719,female,0.7155,83,IN,India,0.7708
Amara Kamara 11767817664,female,0.861,69,KE,Kenya,0.8272
Chidi Suleiman 11768829105,male,0.9691,1,DE,Germany,0.949
Kofi Patel 11769325713,male,0.9448,36,KE,Kenya,0.8255
Valentina Miller 11770399743,male,0.8236,18,EG,Egypt,0.6732
Ngozi Kumar 11771407553,male,0.7591,79,KE,Kenya,0.9443
Chidi Suleiman 11772683533,male,0.9638,53,DE,Germany,0.9272
Hassan Okafor 11773888090,female,0.6807,56,GH,Ghana,0.955
Kofi Patel 11774564277,male,0.9418,69,IN,India,0.9573
Ola Kumar 11775798655,female,0.8274,75,FR,France,0.6972
Ngozi Mensah 11776008532,female,0.6903,73,KE,Kenya,0.8854
Amara Kamara 11777738263,male,0.8753,63,GB,United Kingdom,0.7147
Ngozi Oliveira 11778072285,female,0.9309,7,GH,Ghana,0.8692
Hassan Oliveira 11779797532,male,0.845,15,GH,Ghana,0.8766
Ola Kamara 11780688134,male,0.6755,1,EG,Egypt,0.9849
Zara Kumar 11781149334,male,0.8014,84,DE,Germany,0.7007
Amara Miller 11782704353,female,0.6195,38,XXX,XXX,0.8588
Ngozi Miller 11783058553,male,0.6799,75,ZA,South Africa,0.9032
Aisha Thomas 11784774656,female,0.8147,7,NG,Nigeria,0.7166
Ngozi Thomas 11785197619,female,0.7662,9,KE,Kenya,0.5967
Amara Adeyemi 11786561329,male,0.8033,59,EG,Egypt,0.7523
Chidi Thomas 11787411452,female,0.9077,14,GH,Ghana,0.6414
Amara Miller 11788007156,female,0.8716,24,KE,Kenya,0.9085
Ola Okafor 11789359756,male,0.7887,0,ZA,South Africa,0.9858
Zara Adeyemi 11790439600,male,0.646,37,DE,Germany,0.8814
Valentina Adeyemi 11791267943,male,0.7206,27,EG,Egypt,0.8248
Ngozi Suleiman 11792821710,male,0.77,65,NG,Nigeria,0.7471
Ola Patel 11793798219,female,0.6702,35,IN,India,0.8062
Ola Oliveira 11794766246,male,0.6358,73,FR,France,0.602
Fatima Thomas 11795646320,female,0.8348,0,EG,Egypt,0.5987
Ola Mensah 11796298764,male,0.6534,30,GB,United Kingdom,0.5843
Zara Mensah 11797042252,male,0.7623,49,FR,France,0.5884
Zara Kumar 11798630043,female,0.8978,82,NG,Nigeria,0.6312
Luis Kumar 11799282879,female,0.8653,74,DE,Germany,0.7316
Hassan Oliveira 11800979728,female,0.6283,30,ZA,South Africa,0.9702
Zara Miller 11801324039,female,0.9061,14,GB,United Kingdom,0.5695
Chidi Thomas 11802689580,female,0.6854,41,IN,India,0.8162
Valentina Thomas 11803142521,male,0.7596,56,FR,France,0.7307
Amara Kamara 11804157205,female,0.957,66,DE,Germany,0.9868
Kofi Thomas 11805644524,female,0.7072,46,KE,Kenya,0.817
Ngozi Thomas 11806098611,female,0.6511,10,NG,Nigeria,0.6504
Fatima Diallo 11807355340,female,0.7138,59,ZA,South Africa,0.8246
Chidi Adeyemi 11808101376,female,0.768,59,KE,Kenya,0.9545
Ngozi Patel 11809702999,male,0.8879,88,GH,Ghana,0.9108
Luis Miller 11810392306,female,0.8484,49,GB,United Kingdom,0.5645
Kofi Oliveira 11811130317,male,0.6661,55,DE,Germany,0.6035
Amara Okafor 11812018963,male,0.6026,77,GH,Ghana,0.8734
Valentina Diallo 11813005591,female,0.7283,72,US,United States,0.8555
Vikram Diallo 11814232652,female,0.936,72,NG,Nigeria,0.655
Zara Okafor 11815019043,male,0.696,34,EG,Egypt,0.9314
Zara Thomas 11816136521,male,0.8483,30,EG,Egypt,0.7022
Aisha Patel 11817942583,male,0.7718,37,FR,France,0.5719
Aisha Oliveira 11818417604,male,0.7436,70,ZA,South Africa,0.914
Valentina Thomas 11819684090,male,1.5,35,DE,Germany,0.826
Amara Diallo 11820484175,female,0.9619,88,GH,Ghana,0.6211
Vikram Kumar 11821570056,male,0.7241,82,ZA,South Africa,0.7913
Chidi Diallo 11822478310,male,0.6654,71,EG,Egypt,0.72
Chidi Kamara 11823228063,male,0.6829,26,IN,India,0.6342
Amara Kumar 11824816771,male,0.9288,0,EG,Egypt,0.6691
Kofi Kamara 11825755002,female,0.74,23,DE,Germany,0.7093
Kofi Patel 11826686352,male,0.6801,36,IN,India,0.6363
Chidi Kamara 11827818925,female,0.9519,2,KE,Kenya,0.7815
Aisha Thomas 11828333511,male,0.9825,84,KE,Kenya,0.6574
Chidi Kumar 11829431817,male,0.9308,44,ZA,South Africa,0.5953
Ola Adeyemi 11830090394,male,0.6848,81,DE,Germany,0.7424
Fatima Suleiman 11831254514,male,0.6562,38,GB,United Kingdom,0.5544
Vikram Oliveira 11832929462,female,0.8759,9,GH,Ghana,0.9437
Ngozi Miller 11833106682,female,0.6033,23,KE,Kenya,0.6125
Fatima Thomas 11834923953,male,0.9713,76,FR,France,0.8211
Kofi Adeyemi 11835752501,male,0.7581,13,EG,Egypt,0.6318
Ola Oliveira 11836445320,male,0.906,33,US,United States,0.8653
Ngozi Okafor 11837563155,female,0.679,53,EG,Egypt,0.666
Chidi Mensah 11838221510,male,0.7327,57,US,United States,0.6564
Kofi Kumar 11839649736,female,0.81,10,NG,Nigeria,0.9439
Ngozi Suleiman 11840156362,male,0.7249,4,XXX,XXX,0.9577
Ola Okafor 11841452185,female,0.854,55,NG,Nigeria,0.9405
Vikram Suleiman 11842438389,male,0.642,13,FR,France,0.9142
Luis Diallo 11843489151,male,0.886,40,NG,Nigeria,0.9808
Hassan Kamara 11844596303,male,0.9535,77,EG,Egypt,0.775
Ngozi Thomas 11845091228,male,0.6398,12,IN,India,0.7644
Ngozi Miller 11846327047,male,0.7649,37,US,United States,0.7622
Luis Miller 11847813008,male,0.731,18,DE,Germany,0.742
Valentina Oliveira 11848245361,female,0.869,0,EG,Egypt,0.8746
Ngozi Adeyemi 11849824858,male,0.674,80,EG,Egypt,0.6214
Hassan Okafor 11850946165,male,0.6993,44,FR,France,0.7923
Chidi Oliveira 11851735778,male,0.9574,6,ZA,South Africa,0.6868
Chidi Mensah 11852151759,female,0.7897,69,EG,Egypt,0.8308
Zara Adeyemi 11853864923,male,0.8293,13,DE,Germany,0.9038
Chidi Okafor 11854779491,male,0.7942,71,IN,India,0.8284
Vikram Patel 11855595343,male,0.7673,31,FR,France,0.7554
Vikram Kumar 11856543967,male,0.9123,89,ZA,South Africa,0.7169
Aisha Okafor 11857945188,female,0.9188,61,NG,Nigeria,0.8172
Amara Okafor 11858626029,female,0.7218,76,EG,Egypt,0.6506
Hassan Suleiman 11859332907,male,0.7752,54,GB,United Kingdom,0.6432
Chidi Adeyemi 11860073819,male,0.6485,23,IN,India,0.9826
Amara Mensah 11861287546,male,0.7386,23,IN,India,0.5935
Aisha Diallo 11862543469,male,0.9356,3,GB,United Kingdom,0.9208
Fatima Mensah 11863388059,female,0.7424,35,FR,France,0.8111
Valentina Patel 11864885462,male,0.7955,60,US,United States,0.8298
Ngozi Okafor 11865609193,male,0.9758,53,IN,India,0.8709
Luis Patel 11866676144,female,0.6775,72,DE,Germany,0.8525
Ola Suleiman 11867525840,male,0.6389,13,EG,Egypt,0.8571
Luis Mensah 11868821831,male,0.6743,71,DE,Germany,0.5566
Zara Okafor 11869624689,male,0.9766,36,EG,Egypt,0.6152
Ola Oliveira 11870526517,female,0.9478,80,NG,Nigeria,0.6299
Luis Suleiman 11871824321,male,0.9349,71,US,United States,0.7674
Ola Adeyemi 11872817506,female,0.8501,75,US,United States,0.7845
Aisha Adeyemi 11873947232,male,0.9549,6,IN,India,0.6177
Zara Okafor 11874439932,male,0.9486,60,ZA,South Africa,0.6033
Chidi Patel 11875690173,female,0.6338,37,ZA,South Africa,0.7573
Hassan Diallo 11876022913,male,0.8841,23,GH,Ghana,0.6757
Chidi Mensah 11877437592,male,0.7135,56,IN,India,0.7915
Vikram Oliveira 11878767185,female,0.791,13,DE,Germany,0.8409
Fatima Thomas 11879130296,female,0.7855,80,EG,Egypt,0.8176
Luis Thomas 11880522736,male,0.8089,86,DE,Germany,0.5994
Chidi Adeyemi 11881612932,female,0.922,87,KE,Kenya,0.6953
Zara Kamara 11882323576,female,0.8434,64,KE,Kenya,0.9586
Ola Mensah 11883348405,female,0.8989,13,DE,Germany,0.7184
Chidi Diallo 11884202116,female,0.7414,38,US,United States,0.9496
Zara Oliveira 11885864528,male,0.9828,41,GH,Ghana,0.6301
Ola Patel 11886889255,female,0.7967,49,IN,India,0.7985
Ngozi Oliveira 11887179964,male,0.6089,61,ZA,South Africa,0.6908
Aisha Miller 11888330911,female,0.8113,28,DE,Germany,0.9455
Amara Miller 11889960548,male,0.7857,84,ZA,South Africa,0.6371
Amara Oliveira 11890167572,male,0.709,5,DE,Germany,0.9155
Vikram Suleiman 11891070724,female,0.8544,7,US,United States,0.8418
Luis Thomas 11892751861,male,0.8588,21,GB,United Kingdom,0.5987
Ola Kamara 11893355431,female,0.6741,18,DE,Germany,0.926
Valentina Miller 11894035771,male,0.9476,71,KE,Kenya,0.7373
Aisha Kamara 11895319798,male,0.6649,20,US,United States,0.6419
Ola Oliveira 11896522376,female,0.9865,57,KE,Kenya,0.6313
Amara Okafor 11897645148,female,0.6644,33,IN,India,0.8046
Hassan Adeyemi 11898618157,female,0.8096,58,US,United States,0.8262
Chidi Thomas 11899208189,male,0.7073,5,US,United States,0.7007
Chidi Okafor 11900884483,male,0.9004,64,KE,Kenya,0.9677
Ngozi Mensah 11901410303,female,0.8392,51,GH,Ghana,0.5587
Amara Suleiman 11902682049,female,0.9841,21,FR,France,0.6572
Ngozi Adeyemi 11903384245,female,0.6895,39,FR,France,0.6975
Chidi Miller 11904181481,male,0.8064,9,KE,Kenya,0.9064
Chidi Thomas 11905168781,male,0.752,64,IN,India,0.6804
Ola Diallo 11906289551,male,0.922,44,KE,Kenya,0.5722
Kofi Patel 11907337356,male,0.9248,0,GH,Ghana,0.9887
Zara Suleiman 11908481836,male,0.6704,15,FR,France,0.6547
Aisha Adeyemi 11909166945,male,0.8283,86,DE,Germany,0.6178
Vikram Oliveira 11910208017,male,0.9151,69,GB,United Kingdom,0.7827
Vikram Okafor 11911326158,male,0.8947,6,ZA,South Africa,0.8881
Valentina Kamara 11912015170,female,0.95,4,EG,Egypt,0.5618
Hassan Mensah 11913756811,female,0.6462,65,GB,United Kingdom,0.7547
Ngozi Mensah 11914165675,male,0.9427,79,DE,Germany,0.7258
Hassan Adeyemi 11915578528,male,0.9285,82,KE,Kenya,0.7521
Ngozi Diallo 11916268483,female,0.7507,71,US,United States,0.9652
Ngozi Oliveira 11917916296,female,0.8676,18,GB,United Kingdom,0.796
Fatima Miller 11918855874,male,0.634,40,IN,India,0.939
Ngozi Oliveira 11919628645,male,0.8189,14,GH,Ghana,0.5924
Kofi Kamara 11920260880,female,0.7677,62,GH,Ghana,0.6515
Hassan Oliveira 11921208774,female,0.9304,72,IN,India,0.6466
Luis Mensah 11922787697,female,0.8224,66,IN,India,0.6551
Hassan Thomas 11923862853,female,0.6657,8,KE,Kenya,0.809
Luis Patel 11924592059,male,0.6025,11,FR,France,0.8592
Chidi Miller 11925885555,male,0.7663,39,ZA,South Africa,0.7858
Aisha Kumar 11926079873,male,0.8263,16,US,United States,0.8281
Vikram Patel 11927292194,male,0.6249,86,KE,Kenya,0.5875
Fatima Kumar 11928172361,male,0.8198,43,GH,Ghana,0.9617
Hassan Thomas 11929193882,female,0.6183,82,GB,United Kingdom,0.5708
Kofi Adeyemi 11930202714,male,0.6644,62,FR,France,0.7495
Ngozi Patel 11931504172,male,0.9185,77,ZA,South Africa,0.977
Ola Oliveira 11932159990,male,0.7578,72,IN,India,0.6984
Valentina Kamara 11933232936,female,0.8402,10,ZA,South Africa,0.8451
Aisha Kumar 11934387321,female,0.6725,80,NG,Nigeria,0.5952
Chidi Diallo 11935201303,female,0.7094,60,US,United States,0.9585
Fatima Diallo 11936756569,male,0.9117,25,KE,Kenya,0.6881
Fatima Adeyemi 11937249217,male,0.6588,78,GB,United Kingdom,0.7552
Luis Kamara 11938577913,female,0.7986,31,IN,India,0.8497
Ngozi Miller 11939940612,female,0.8943,26,US,United States,0.8774
Fatima Okafor 11940453698,female,0.8153,3,GH,Ghana,0.9533
Aisha Miller 11941682584,female,0.7427,46,GH,Ghana,0.9337
Amara Diallo 11942261334,female,0.6701,22,FR,France,0.9735
,female,0.6354,90,US,United States,0.6311
Chidi Kamara 11944655975,male,0.7638,38,US,United States,0.9822
Hassan Oliveira 11945138317,male,0.783,11,US,United States,0.956
Amara Patel 11946030500,female,0.7179,0,DE,Germany,0.7481
Aisha Mensah 11947785523,male,0.7393,35,DE,Germany,0.734
Luis Miller 11948302342,male,0.9474,21,US,United States,0.922
Valentina Thomas 11949892378,female,0.6471,30,NG,Nigeria,0.8178
Zara Adeyemi 11950912230,female,0.933,73,NG,Nigeria,0.6361
Ngozi Okafor 11951463462,male,0.7361,21,NG,Nigeria,0.6231
Ola Miller 11952427555,female,0.7984,7,DE,Germany,0.6084
Luis Miller 11953280221,male,0.8798,0,FR,France,0.776
Kofi Mensah 11954702317,male,1.5,47,US,United States,0.9359
Fatima Adeyemi 11955250113,male,0.7163,37,EG,Egypt,0.7239
Aisha Oliveira 11956282307,female,0.748,43,ZA,South Africa,0.6337
Aisha Mensah 11957254349,female,0.6288,87,NG,Nigeria,0.8084
Hassan Diallo 11958630174,male,0.8345,88,FR,France,0.8219
Ngozi Okafor 11959501302,male,0.9181,61,IN,India,0.8615
Chidi Miller 11960349124,male,0.6203,13,KE,Kenya,0.9502
Kofi Oliveira 11961487275,male,0.9258,76,NG,Nigeria,0.6234
Fatima Adeyemi 11962938119,female,0.7586,36,DE,Germany,0.6214
Aisha Thomas 11963042509,female,0.8724,47,GB,United Kingdom,0.9147
Amara Suleiman 11964292570,female,0.8069,44,US,United States,0.8844
Ngozi Patel 11965811039,female,0.9232,60,ZA,South Africa,0.9053
Aisha Suleiman 11966284863,female,0.8661,49,DE,Germany,0.6415
Kofi Okafor 11967618890,female,0.9722,58,ZA,South Africa,0.9823
Hassan Okafor 11968352668,male,0.6266,27,NG,Nigeria,0.6809
Chidi Patel 11969085044,male,0.8703,45,DE,Germany,0.9079
Chidi Mensah 11970276167,female,0.8124,68,US,United States,0.8139
Chidi Suleiman 11971831675,male,0.6443,32,GH,Ghana,0.8142
Valentina Okafor 11972401801,female,0.7899,83,ZA,South Africa,0.7141
Chidi Kamara 11973834889,male,0.826,56,GH,Ghana,0.5995
Fatima Miller 11974938153,male,0.8981,31,GB,United Kingdom,0.7548
Amara Okafor 11975701242,female,0.8264,41,GH,Ghana,0.8813
Aisha Patel 11976860699,female,0.791,73,US,United States,0.9715
Vikram Kumar 11977256226,male,0.6635,13,KE,Kenya,0.6998
Chidi Miller 11978548142,female,0.7536,38,NG,Nigeria,0.9892
Valentina Oliveira 11979651070,female,0.8863,47,FR,France,0.5985
Ngozi Suleiman 11980268247,male,0.8043,87,DE,Germany,0.7769
Chidi Kumar 11981103845,male,0.9109,73,ZA,South Africa,0.7246
Vikram Mensah 11982511632,female,0.8757,0,US,United States,0.582
Ola Thomas 11983402001,female,0.62,64,GH,Ghana,0.6221
Aisha Patel 11984406376,female,0.9226,35,GB,United Kingdom,0.7052
Ola Oliveira 11985272550,male,0.7094,32,EG,Egypt,0.7477
Valentina Kamara 11986589568,female,0.7596,0,EG,Egypt,0.8748
Ola Miller 11987401031,male,0.8234,41,KE,Kenya,0.7506
Fatima Suleiman 11988441322,male,0.9791,3,XXX,XXX,0.7901
Aisha Okafor 11989180521,female,0.903,38,IN,India,0.7028
Amara Mensah 11990990536,female,0.9531,8,FR,France,0.9593
,female,0.751,46,DE,Germany,0.7488
Hassan Oliveira 11992829757,male,0.6791,79,IN,India,0.8082
Aisha Diallo 11993360426,male,0.9318,13,FR,France,0.9891
Zara Kumar 11994761723,male,0.615,37,FR,France,0.5836
Ola Kamara 11995841947,male,0.7659,90,KE,Kenya,0.5994
Valentina Oliveira 11996687268,female,0.6628,45,ZA,South Africa,0.6242
Kofi Kumar 11997075168,female,0.8717,77,FR,France,0.8192
Ola Kumar 11998704872,female,0.9063,54,FR,France,0.8033
Ngozi Adeyemi 11999569695,female,0.6689,33,FR,France,0.6012
Luis Diallo 12000288830,female,0.8739,67,US,United States,0.5637
Kofi Suleiman 12001663211,female,0.9455,2,FR,France,0.8886
Chidi Kamara 12002967683,female,0.9091,45,ZA,South Africa,0.9848
Fatima Patel 12003030824,male,0.932,20,EG,Egypt,0.7934
Amara Mensah 12004632530,male,0.6597,36,NG,Nigeria,0.8339
Ola Diallo 12005281628,female,0.8873,28,KE,Kenya,0.7663
Luis Oliveira 12006707600,female,0.6773,23,GB,United Kingdom,0.618
Vikram Diallo 12007011440,female,0.6033,30,IN,India,0.5873
Chidi Okafor 12008473727,female,0.7197,71,DE,Germany,0.7569
Hassan Thomas 12009200114,male,0.8931,48,GH,Ghana,0.8881
Ola Diallo 12010683798,female,0.9256,33,ZA,South Africa,0.7863
Ngozi Oliveira 12011268078,female,0.9341,81,GH,Ghana,0.8589
Luis Diallo 12012912810,female,0.7614,70,DE,Germany,0.5517
Amara Mensah 12013172938,female,0.7467,83,GH,Ghana,0.836
Chidi Suleiman 12014916655,male,0.6173,45,FR,France,0.8597
Vikram Oliveira 12015467317,male,0.8836,12,GH,Ghana,0.614
Ola Okafor 12016967017,female,0.6043,24,NG,Nigeria,0.7967
Fatima Kamara 12017150068,female,0.6877,29,ZA,South Africa,0.6707
Ngozi Miller 12018667129,female,0.6545,4,GH,Ghana,0.9086
Ngozi Diallo 12019031073,male,1.5,27,IN,India,0.5558
Kofi Thomas 12020527820,male,0.6509,82,NG,Nigeria,0.785
Hassan Diallo 12021754775,male,0.8478,63,NG,Nigeria,0.6589
Vikram Mensah 12022298609,female,0.7528,88,GH,Ghana,0.7287
Hassan Suleiman 12023763796,female,0.6438,11,IN,India,0.8451
Zara Kamara 12024268962,male,0.7165,64,EG,Egypt,0.6005
Amara Diallo 12025252025,male,0.6832,52,NG,Nigeria,0.6761
Ola Mensah 12026526712,female,0.6718,36,EG,Egypt,0.6044
Valentina Patel 12027219240,female,0.8679,81,ZA,South Africa,0.9518
Hassan Adeyemi 12028763804,male,0.671,69,KE,Kenya,0.6342
Vikram Diallo 12029531798,female,0.8382,63,EG,Egypt,0.9192
Aisha Okafor 12030398944,female,0.9579,61,IN,India,0.7193
Ngozi Kumar 12031810759,female,0.9776,0,KE,Kenya,0.9732
Hassan Patel 12032165126,male,0.6625,75,KE,Kenya,0.9
Vikram Suleiman 12033167598,female,0.6236,79,EG,Egypt,0.8064
Aisha Miller 12034507652,female,0.9546,34,ZA,South Africa,0.8988
Luis Oliveira 12035755277,male,0.8837,82,GH,Ghana,0.9047
Luis Suleiman 12036129777,male,0.8861,43,NG,Nigeria,0.9845
Aisha Patel 12037553251,male,0.6855,89,NG,Nigeria,0.826
Vikram Diallo 12038872118,female,0.6296,73,DE,Germany,0.9062
Ola Adeyemi 12039357894,male,0.744,62,FR,France,0.8325
Ola Suleiman 12040967561,female,0.706,9,ZA,South Africa,0.913
Vikram Oliveira 12041435316,female,0.9244,27,US,United States,0.9767
Aisha Okafor 12042553902,male,0.9044,82,ZA,South Africa,0.7211
Fatima Miller 12043651458,male,0.8122,24,GB,United Kingdom,0.8438
Ola Oliveira 12044152045,female,0.8742,27,US,United States,0.5534
Amara Patel 12045335492,male,0.8781,76,ZA,South Africa,0.7482
Aisha Adeyemi 12046456556,female,0.6845,66,US,United States,0.5556
Ngozi Adeyemi 12047244124,male,0.9049,69,US,United States,0.757
Amara Thomas 12048499090,male,0.7923,21,FR,France,0.5665
Ngozi Miller 12049817551,female,0.6912,7,KE,Kenya,0.6214
Hassan Kumar 12050104119,male,0.8776,50,IN,India,0.8761
Ola Kumar 12051840544,female,0.748,77,KE,Kenya,0.7556
Ola Kamara 12052210693,female,0.7096,61,NG,Nigeria,0.8292
Aisha Adeyemi 12053289441,male,0.7804,72,FR,France,0.7926
Vikram Miller 12054722871,female,0.9252,64,EG,Egypt,0.5548
Luis Thomas 12055375144,male,0.8219,53,KE,Kenya,0.7789
Ngozi Mensah 12056216474,male,0.7471,39,ZA,South Africa,0.6891
Ola Thomas 12057845886,male,0.953,41,EG,Egypt,0.8403
